series,season,episode,episode_code,bool_response,explanation
TGD,6,12,TGDS06E12,Yes,"The episode includes a storyline about a 13-year-old girl who develops an invasive hydatidiform mole, a tumor that develops from a mutated fertilized egg. The medical team discusses that the tumor must be removed, and the procedure performed is a curettage to evacuate the tumor from the uterus. This is a form of pregnancy termination, as a hydatidiform mole is a gestational trophoblastic disease arising from an abnormal pregnancy, and its removal is analogous to the process of terminating a non-viable pregnancy. Additionally, there are discussions about birth control, sexual activity, and the implications of a young teenager being sexually active, all of which are thematically adjacent to pregnancy and its potential termination."
TGD,6,13,TGDS06E13,No,
TGD,6,14,TGDS06E14,No,
TGD,6,15,TGDS06E15,Yes,"The topic of abortion and pregnancy termination is explicitly discussed in the episode. There is a storyline involving a pregnant woman with complications (PPROM and infection) where the medical team discusses and recommends termination to save her life. The word 'terminate' is used multiple times, and the procedure is ultimately performed. Additionally, a character shares her own experience of having had an abortion. There are also discussions about reproductive freedom and IVF, further touching on related topics."
TGD,6,16,TGDS06E16,No,
TGD,6,17,TGDS06E17,No,
TGD,6,18,TGDS06E18,No,
TGD,6,19,TGDS06E19,No,
TGD,6,20,TGDS06E20,Yes,"There is an explicit reference to 'bombed abortion clinics' and 'the assault on women's rights' in a discussion about religion and its impact on society. This directly mentions abortion clinics, which are associated with the topic of abortion or pregnancy termination."
TGD,6,21,TGDS06E21,No,
TGD,6,22,TGDS06E22,No,
TGD,7,1,TGDS07E01,No,
TGD,7,2,TGDS07E02,No,
TGD,7,3,TGDS07E03,No,
TGD,7,4,TGDS07E04,Yes,"The topic of abortion or pregnancy termination is explicitly mentioned. A character says, 'I'm going to terminate my pregnancy.' Earlier, another character asks, 'Wait, do you mean... I could still terminate my pregnancy?' and is told, 'That is your choice.' These are clear references to pregnancy termination/abortion."
TGD,7,5,TGDS07E05,No,
TGD,7,6,TGDS07E06,No,
TGD,7,7,TGDS07E07,No,
TGD,7,8,TGDS07E08,No,
TGD,7,9,TGDS07E09,No,
TGD,7,10,TGDS07E10,No,
TR,1,1,TRS01E01,No,
TR,1,2,TRS01E02,No,
TR,1,3,TRS01E03,No,
TR,1,4,TRS01E04,No,
TR,1,5,TRS01E05,No,
TR,1,6,TRS01E06,No,
TR,1,7,TRS01E07,No,
TR,1,8,TRS01E08,No,
TR,1,9,TRS01E09,Yes,"The episode contains a storyline involving a woman who is found to be pregnant and then suffers a ruptured ectopic pregnancy requiring emergency surgery. The discussion of an ectopic pregnancy, the associated risk to the mother's life, and the surgical intervention to remove the ectopic tissue are all implicit references to pregnancy termination, as treatment for ectopic pregnancy is a form of pregnancy termination for medical necessity. Additionally, there are discussions about pregnancy, IVF, and related medical decisions, all of which can touch on the topic of pregnancy termination in a medical context."
TR,1,10,TRS01E10,No,
TR,1,11,TRS01E11,No,
TR,1,12,TRS01E12,No,
TR,1,13,TRS01E13,No,
TR,1,14,TRS01E14,No,
TR,2,1,TRS02E01,No,
TR,2,2,TRS02E02,No,
TR,2,3,TRS02E03,Yes,"There is an explicit reference to a miscarriage: 'The miscarriage is not your fault. There is nothing anyone could have done. These things... they just happen, and no one knows why.' While the word 'abortion' or 'pregnancy termination' is not used, the discussion of a miscarriage and the emotional aftermath could implicitly touch on themes related to pregnancy loss, which sometimes overlaps with discussions around pregnancy termination options. Given the instruction to answer Yes if there is any doubt, the answer is Yes."
TR,2,4,TRS02E04,No,
TR,2,5,TRS02E05,No,
TR,2,6,TRS02E06,No,
TR,2,7,TRS02E07,No,
TR,2,8,TRS02E08,No,
TR,2,9,TRS02E09,No,
TR,2,10,TRS02E10,No,
TR,2,11,TRS02E11,No,
TR,2,12,TRS02E12,No,
TR,2,13,TRS02E13,No,
TR,2,14,TRS02E14,No,
TR,2,15,TRS02E15,No,
TR,2,16,TRS02E16,No,
TR,2,17,TRS02E17,No,
TR,2,18,TRS02E18,No,
TR,2,19,TRS02E19,No,
TR,2,20,TRS02E20,No,
TR,2,21,TRS02E21,No,
TR,2,22,TRS02E22,No,
TR,2,23,TRS02E23,No,
TR,3,1,TRS03E01,No,
TR,3,2,TRS03E02,No,
TR,3,3,TRS03E03,No,
TR,3,4,TRS03E04,No,
TR,3,5,TRS03E05,No,
TR,3,6,TRS03E06,Yes,"There is an implicit reference to pregnancy and the decision not to terminate: A character recounts having become pregnant in medical school, saying 'She could have ended the pregnancy. Credit us that. We saw it through. I managed to stay in med school. I hid the pregnancy from everyone.' This discussion of considering but not choosing abortion, and the context of discussing options, constitutes an implicit reference to the topic."
TR,3,7,TRS03E07,No,
TR,3,8,TRS03E08,No,
TR,3,9,TRS03E09,Yes,"The topic of abortion or pregnancy termination is implied in the storyline involving Adaku, who is pregnant and develops a serious heart condition (dilated cardiomyopathy) that puts her life at risk if she continues the pregnancy. The doctors discuss options, including inducing an early delivery, and explicitly state, 'There is another option. Induce an early delivery.' The risks to both mother and baby are discussed, and the patient is told, 'We're here to support whatever you choose if you are sure that you want to try carrying this baby to term.' This conversation implicitly raises the issue of pregnancy termination as a medical option, even if the word 'abortion' is not used."
TR,3,10,TRS03E10,No,
TR,3,11,TRS03E11,No,
TR,3,12,TRS03E12,No,
TR,3,13,TRS03E13,No,
TR,3,14,TRS03E14,No,
TR,3,15,TRS03E15,No,
TR,3,16,TRS03E16,No,
TR,3,17,TRS03E17,No,
TR,3,18,TRS03E18,No,
TR,3,19,TRS03E19,No,
TR,3,20,TRS03E20,No,
TR,4,1,TRS04E01,No,
TR,4,2,TRS04E02,No,
TR,4,3,TRS04E03,No,
TR,4,4,TRS04E04,No,
TR,4,5,TRS04E05,No,
TR,4,6,TRS04E06,Yes,"The episode contains multiple references to pregnancy complications, including a life-threatening situation for both the mother (Nic) and her unborn baby following a stabbing. There is explicit discussion about the risk of miscarriage ('If we do this, there's a high chance of miscarriage. That can't happen. I'm not sure Nic could take that. No, I'm not sure I could take that.'), and the need for an intrauterine blood transfusion to save the fetus. The characters discuss the possibility of losing the baby and the emotional impact of such a loss. While the word 'abortion' or 'pregnancy termination' is not used, the risk of pregnancy loss and the medical procedures to prevent it are central to the plot, which implicitly touches on the topic."
TR,4,7,TRS04E07,No,
TR,4,8,TRS04E08,No,
TR,4,9,TRS04E09,No,
TR,4,10,TRS04E10,No,
TR,4,11,TRS04E11,No,
TR,4,12,TRS04E12,No,
TR,4,13,TRS04E13,Yes,"The topic of abortion or pregnancy termination is implied in the conversation between Billie and Nic. Billie reveals that she was raped at age 13, became pregnant, and 'by the time I realized I was pregnant, I had no options.' She then says she went to live with her aunt until the birth and gave the baby up for adoption. The phrase 'I had no options' strongly implies that she considered or would have considered pregnancy termination if it had been available to her, but it was not an option at the time. This is an implicit reference to abortion or pregnancy termination."
